,일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
263,2023-05-31,71400,-900,-1.24,72400,72500,71000,25666087,1840000000000.0,426000000000000.0,5969782550
264,2023-05-30,72300,2000,2.84,71300,72300,71200,27476897,1980000000000.0,432000000000000.0,5969782550
265,2023-05-26,70300,1500,2.18,69800,70400,69500,19549511,1370000000000.0,420000000000000.0,5969782550
266,2023-05-25,68800,300,0.44,69900,70000,68700,14231160,985000000000.0,411000000000000.0,5969782550
267,2023-05-24,68500,100,0.15,68100,68700,68000,8192896,560000000000.0,409000000000000.0,5969782550
268,2023-05-23,68400,-100,-0.15,68500,68700,68100,8561643,586000000000.0,408000000000000.0,5969782550
269,2023-05-22,68500,100,0.15,68400,69000,68000,14470308,993000000000.0,409000000000000.0,5969782550
270,2023-05-19,68400,2200,3.32,67800,68400,67500,20349345,1380000000000.0,408000000000000.0,5969782550
271,2023-05-18,66200,1200,1.85,66000,66200,65700,14431704,952000000000.0,395000000000000.0,5969782550
272,2023-05-17,65000,-400,-0.61,65900,65900,64800,10745504,701000000000.0,388000000000000.0,5969782550
273,2023-05-16,65400,900,1.4,65800,65900,65300,12334657,808000000000.0,390000000000000.0,5969782550
274,2023-05-15,64500,400,0.62,64100,64600,63900,8172021,525000000000.0,385000000000000.0,5969782550
275,2023-05-12,64100,-100,-0.16,63700,64600,63600,8693913,558000000000.0,383000000000000.0,5969782550
276,2023-05-11,64200,-400,-0.62,64700,65100,64200,11648905,752000000000.0,383000000000000.0,5969782550
277,2023-05-10,64600,-700,-1.07,65500,65500,64300,13057727,845000000000.0,386000000000000.0,5969782550
278,2023-05-09,65300,-600,-0.91,65800,65800,65100,9366861,612000000000.0,390000000000000.0,5969782550
279,2023-05-08,65900,800,1.23,66300,66300,65400,9405365,620000000000.0,393000000000000.0,5969782550
280,2023-05-04,65100,-300,-0.46,65600,65700,64700,9791064,637000000000.0,389000000000000.0,5969782550
281,2023-05-03,65400,-300,-0.46,65100,65600,64900,8876749,579000000000.0,390000000000000.0,5969782550
282,2023-05-02,65700,200,0.31,66000,66300,65100,14396948,947000000000.0,392000000000000.0,5969782550
283,2023-04-28,65500,900,1.39,65200,65900,65000,19699481,1290000000000.0,391000000000000.0,5969782550
284,2023-04-27,64600,500,0.78,64100,65000,63300,14779601,948000000000.0,386000000000000.0,5969782550
285,2023-04-26,64100,500,0.79,63600,64300,63300,12664541,809000000000.0,383000000000000.0,5969782550
286,2023-04-25,63600,-1600,-2.45,65300,65400,63400,16193271,1040000000000.0,380000000000000.0,5969782550
287,2023-04-24,65200,-500,-0.76,65300,65700,64800,12986581,847000000000.0,389000000000000.0,5969782550
288,2023-04-21,65700,400,0.61,65800,65900,65400,10538622,692000000000.0,392000000000000.0,5969782550
289,2023-04-20,65300,-200,-0.31,65100,65300,64600,9501169,618000000000.0,390000000000000.0,5969782550
290,2023-04-19,65500,-100,-0.15,65500,65800,65300,10255985,672000000000.0,391000000000000.0,5969782550
291,2023-04-18,65600,300,0.46,65900,66000,64800,14802060,967000000000.0,392000000000000.0,5969782550
292,2023-04-17,65300,200,0.31,65000,65600,64700,13486618,878000000000.0,390000000000000.0,5969782550
293,2023-04-14,65100,-1000,-1.51,66600,66600,65000,16176490,1060000000000.0,389000000000000.0,5969782550
294,2023-04-13,66100,100,0.15,65600,66100,65400,15091022,994000000000.0,395000000000000.0,5969782550
295,2023-04-12,66000,100,0.15,65800,66200,65300,15021313,987000000000.0,394000000000000.0,5969782550
296,2023-04-11,65900,200,0.3,66200,66200,65400,16323183,1070000000000.0,393000000000000.0,5969782550
297,2023-04-10,65700,700,1.08,64800,66300,64700,18777166,1230000000000.0,392000000000000.0,5969782550
298,2023-04-07,65000,2700,4.33,63800,65200,63800,27476120,1780000000000.0,388000000000000.0,5969782550
299,2023-04-06,62300,-1600,-2.5,63500,63600,62300,14992747,941000000000.0,372000000000000.0,5969782550
300,2023-04-05,63900,300,0.47,63700,64000,63400,9176149,585000000000.0,381000000000000.0,5969782550
301,2023-04-04,63600,500,0.79,63400,63800,62800,11120514,706000000000.0,380000000000000.0,5969782550
302,2023-04-03,63100,-900,-1.41,64000,64000,63000,11973133,757000000000.0,377000000000000.0,5969782550
303,2023-03-31,64000,800,1.27,64000,64000,63700,14094479,901000000000.0,382000000000000.0,5969782550
304,2023-03-30,63200,500,0.8,63700,63700,63100,15684377,994000000000.0,377000000000000.0,5969782550
305,2023-03-29,62700,-200,-0.32,62500,62700,62200,11216008,700000000000.0,374000000000000.0,5969782550
306,2023-03-28,62900,800,1.29,62400,62900,62100,11614118,726000000000.0,375000000000000.0,5969782550
307,2023-03-27,62100,-900,-1.43,62600,62800,62000,11039331,687000000000.0,371000000000000.0,5969782550
308,2023-03-24,63000,700,1.12,62700,63300,62300,18278602,1150000000000.0,376000000000000.0,5969782550
309,2023-03-23,62300,1200,1.96,60600,62300,60600,15381057,946000000000.0,372000000000000.0,5969782550
310,2023-03-22,61100,800,1.33,61000,61200,60500,8978591,547000000000.0,365000000000000.0,5969782550
311,2023-03-21,60300,100,0.17,60500,60700,60100,8318514,502000000000.0,360000000000000.0,5969782550
312,2023-03-20,60200,-1100,-1.79,61100,61200,60200,9618009,582000000000.0,359000000000000.0,5969782550
313,2023-03-17,61300,1400,2.34,60800,61300,60600,14090110,860000000000.0,366000000000000.0,5969782550
314,2023-03-16,59900,100,0.17,59200,60200,59100,10611939,633000000000.0,358000000000000.0,5969782550
315,2023-03-15,59800,800,1.36,60000,60300,59600,10482149,628000000000.0,357000000000000.0,5969782550
316,2023-03-14,59000,-1000,-1.67,59400,59500,59000,12147346,719000000000.0,352000000000000.0,5969782550
317,2023-03-13,60000,500,0.84,59900,60200,59300,12779724,765000000000.0,358000000000000.0,5969782550
318,2023-03-10,59500,-600,-1.0,59500,59700,59100,11902471,706000000000.0,355000000000000.0,5969782550
319,2023-03-09,60100,-200,-0.33,60500,60800,59900,14334499,863000000000.0,359000000000000.0,5969782550
320,2023-03-08,60300,-400,-0.66,60100,60500,59900,14161857,852000000000.0,360000000000000.0,5969782550
321,2023-03-07,60700,-800,-1.3,61400,61400,60700,11473280,699000000000.0,362000000000000.0,5969782550
322,2023-03-06,61500,1000,1.65,61100,61600,60800,13630602,835000000000.0,367000000000000.0,5969782550
323,2023-03-03,60500,-300,-0.49,61000,61200,60500,10711405,650000000000.0,361000000000000.0,5969782550
324,2023-03-02,60800,200,0.33,60900,61800,60500,13095682,799000000000.0,363000000000000.0,5969782550
325,2023-02-28,60600,100,0.17,60800,61400,60500,13715861,835000000000.0,362000000000000.0,5969782550
326,2023-02-27,60500,-800,-1.31,60800,60800,60200,11155697,674000000000.0,361000000000000.0,5969782550
327,2023-02-24,61300,-700,-1.13,62300,62600,61300,10308143,639000000000.0,366000000000000.0,5969782550
328,2023-02-23,62000,900,1.47,61700,62500,61500,13047099,809000000000.0,370000000000000.0,5969782550
329,2023-02-22,61100,-1000,-1.61,61500,61800,61000,11959088,732000000000.0,365000000000000.0,5969782550
330,2023-02-21,62100,-600,-0.96,62700,62800,62000,7665046,477000000000.0,371000000000000.0,5969782550
331,2023-02-20,62700,100,0.16,62900,63000,61800,12908073,806000000000.0,374000000000000.0,5969782550
332,2023-02-17,62600,-1100,-1.73,62900,63300,62400,10791265,678000000000.0,374000000000000.0,5969782550
333,2023-02-16,63700,1500,2.41,62500,63700,62400,13798831,874000000000.0,380000000000000.0,5969782550
334,2023-02-15,62200,-1000,-1.58,63900,63900,62000,13208103,826000000000.0,371000000000000.0,5969782550
335,2023-02-14,63200,300,0.48,63600,63900,63200,9126664,580000000000.0,377000000000000.0,5969782550
336,2023-02-13,62900,100,0.16,62900,63000,62300,10730362,672000000000.0,375000000000000.0,5969782550
337,2023-02-10,62800,-200,-0.32,62600,63000,62400,9382576,588000000000.0,375000000000000.0,5969782550
338,2023-02-09,63000,-100,-0.16,63000,63300,62300,12164865,765000000000.0,376000000000000.0,5969782550
339,2023-02-08,63100,1200,1.94,62800,63300,62400,12243125,770000000000.0,377000000000000.0,5969782550
340,2023-02-07,61900,300,0.49,61900,62500,61600,14491039,899000000000.0,370000000000000.0,5969782550
341,2023-02-06,61600,-2200,-3.45,62800,63000,61600,15529356,968000000000.0,368000000000000.0,5969782550
342,2023-02-03,63800,300,0.47,63900,64000,63000,15194598,967000000000.0,381000000000000.0,5969782550
343,2023-02-02,63500,1700,2.75,63200,63900,62600,23285983,1470000000000.0,379000000000000.0,5969782550
344,2023-02-01,61800,800,1.31,62600,62700,61000,18570133,1150000000000.0,369000000000000.0,5969782550
345,2023-01-31,61000,-2300,-3.63,63500,63700,61000,29746731,1840000000000.0,364000000000000.0,5969782550
346,2023-01-30,63300,-1300,-2.01,64900,64900,63100,20995234,1340000000000.0,378000000000000.0,5969782550
347,2023-01-27,64600,700,1.1,64400,65000,63900,18760182,1210000000000.0,386000000000000.0,5969782550
348,2023-01-26,63900,500,0.79,63800,63900,63300,13278277,846000000000.0,381000000000000.0,5969782550
349,2023-01-25,63400,1600,2.59,63500,63700,63000,16822710,1070000000000.0,378000000000000.0,5969782550
350,2023-01-20,61800,300,0.49,62100,62300,61100,9646327,595000000000.0,369000000000000.0,5969782550
351,2023-01-19,61500,1100,1.82,60500,61500,60400,12808490,782000000000.0,367000000000000.0,5969782550
352,2023-01-18,60400,-600,-0.98,60700,61000,59900,11584041,699000000000.0,361000000000000.0,5969782550
353,2023-01-17,61000,-100,-0.16,61200,61500,60600,9831456,600000000000.0,364000000000000.0,5969782550
354,2023-01-16,61100,300,0.49,61300,61600,60800,10039972,615000000000.0,365000000000000.0,5969782550
355,2023-01-13,60800,300,0.5,60500,61200,60400,12510328,761000000000.0,363000000000000.0,5969782550
356,2023-01-12,60500,0,0.0,61100,61200,59900,16102561,972000000000.0,361000000000000.0,5969782550
357,2023-01-11,60500,100,0.17,61000,61200,60300,12310751,747000000000.0,361000000000000.0,5969782550
358,2023-01-10,60400,-300,-0.49,60200,61100,59900,14859797,899000000000.0,361000000000000.0,5969782550
359,2023-01-09,60700,1700,2.88,59700,60700,59600,18640107,1120000000000.0,362000000000000.0,5969782550
360,2023-01-06,59000,800,1.37,58300,59400,57900,17334989,1020000000000.0,352000000000000.0,5969782550
361,2023-01-05,58200,400,0.69,58200,58800,57600,15682826,912000000000.0,347000000000000.0,5969782550
362,2023-01-04,57800,2400,4.33,55700,58000,55600,20188071,1150000000000.0,345000000000000.0,5969782550
363,2023-01-03,55400,-100,-0.18,55400,56000,54500,13547030,748000000000.0,331000000000000.0,5969782550
364,2023-01-02,55500,200,0.36,55500,56100,55200,10031448,558000000000.0,331000000000000.0,5969782550
365,2022-12-29,55300,-1300,-2.3,56000,56200,55300,11295935,629000000000.0,330000000000000.0,5969782550
366,2022-12-28,56600,-1500,-2.58,57600,57600,56400,14665410,833000000000.0,338000000000000.0,5969782550
367,2022-12-27,58100,200,0.35,58000,58400,57900,10667027,620000000000.0,347000000000000.0,5969782550
368,2022-12-26,57900,-200,-0.34,58000,58100,57700,6756411,391000000000.0,346000000000000.0,5969782550
369,2022-12-23,58100,-1000,-1.69,58200,58400,57700,9829407,570000000000.0,347000000000000.0,5969782550
370,2022-12-22,59100,1100,1.9,58100,59100,58100,10720630,629000000000.0,353000000000000.0,5969782550
371,2022-12-21,58000,-600,-1.02,58700,59100,58000,10356971,604000000000.0,346000000000000.0,5969782550
372,2022-12-20,58600,-900,-1.51,59000,59100,58500,9284761,546000000000.0,350000000000000.0,5969782550
373,2022-12-19,59500,0,0.0,59500,59900,59100,7696187,458000000000.0,355000000000000.0,5969782550
374,2022-12-16,59500,200,0.34,58300,59500,58300,13033596,770000000000.0,355000000000000.0,5969782550
375,2022-12-15,59300,-1200,-1.98,59800,60200,59300,8716039,520000000000.0,354000000000000.0,5969782550
376,2022-12-14,60500,800,1.34,59800,60600,59800,8207485,495000000000.0,361000000000000.0,5969782550
377,2022-12-13,59700,200,0.34,59600,60300,59400,9040873,540000000000.0,356000000000000.0,5969782550
378,2022-12-12,59500,-900,-1.49,59900,60000,59400,9036472,539000000000.0,355000000000000.0,5969782550
379,2022-12-09,60400,1200,2.03,59300,60600,59300,10529632,634000000000.0,361000000000000.0,5969782550
380,2022-12-08,59200,300,0.51,58700,59200,58600,12986815,766000000000.0,353000000000000.0,5969782550
381,2022-12-07,58900,-300,-0.51,58800,59600,58500,12100662,714000000000.0,352000000000000.0,5969782550
382,2022-12-06,59200,-1100,-1.82,59800,60100,59200,13888300,827000000000.0,353000000000000.0,5969782550
383,2022-12-05,60300,-100,-0.17,60900,61100,60000,13767787,833000000000.0,360000000000000.0,5969782550
384,2022-12-02,60400,-2200,-3.51,62500,62500,60400,15331184,936000000000.0,361000000000000.0,5969782550
385,2022-12-01,62600,400,0.64,63100,63200,62300,16631445,1040000000000.0,374000000000000.0,5969782550
386,2022-11-30,62200,1600,2.64,60400,62200,60200,19768903,1220000000000.0,371000000000000.0,5969782550
387,2022-11-29,60600,500,0.83,59900,60600,59800,7014160,422000000000.0,362000000000000.0,5969782550
388,2022-11-28,60100,-900,-1.48,60500,60500,59800,8589032,515000000000.0,359000000000000.0,5969782550
389,2022-11-25,61000,-400,-0.65,61400,61700,60800,6677933,408000000000.0,364000000000000.0,5969782550
390,2022-11-24,61400,400,0.66,61200,61700,60900,8125010,497000000000.0,367000000000000.0,5969782550
391,2022-11-23,61000,400,0.66,61200,61300,60700,8765050,535000000000.0,364000000000000.0,5969782550
392,2022-11-22,60600,-800,-1.3,60900,61200,60300,9411289,571000000000.0,362000000000000.0,5969782550
393,2022-11-21,61400,-400,-0.65,61400,61800,60800,9378097,574000000000.0,367000000000000.0,5969782550
394,2022-11-18,61800,400,0.65,61800,62400,61400,12236503,757000000000.0,369000000000000.0,5969782550
395,2022-11-17,61400,-1300,-2.07,62000,62000,61300,13298296,819000000000.0,367000000000000.0,5969782550
396,2022-11-16,62700,300,0.48,62400,62700,61700,12909260,804000000000.0,374000000000000.0,5969782550
397,2022-11-15,62400,500,0.81,62200,62500,61600,12310986,764000000000.0,373000000000000.0,5969782550
398,2022-11-14,61900,-1000,-1.59,62900,62900,61700,15973416,993000000000.0,370000000000000.0,5969782550
399,2022-11-11,62900,2500,4.14,63100,63200,62300,20037163,1260000000000.0,375000000000000.0,5969782550
400,2022-11-10,60400,-1600,-2.58,61400,61500,60400,21087633,1280000000000.0,361000000000000.0,5969782550
401,2022-11-09,62000,200,0.32,62000,62200,61300,14045592,870000000000.0,370000000000000.0,5969782550
402,2022-11-08,61800,1600,2.66,60500,61900,60500,18273898,1120000000000.0,369000000000000.0,5969782550
403,2022-11-07,60200,800,1.35,59700,60300,59400,12437246,747000000000.0,359000000000000.0,5969782550
404,2022-11-04,59400,200,0.34,59100,59500,58400,12445841,735000000000.0,355000000000000.0,5969782550
405,2022-11-03,59200,-400,-0.67,58600,59800,58100,17492162,1030000000000.0,353000000000000.0,5969782550
406,2022-11-02,59600,-400,-0.67,59700,60000,59300,13202919,787000000000.0,356000000000000.0,5969782550
407,2022-11-01,60000,600,1.01,59900,60300,59500,17201647,1030000000000.0,358000000000000.0,5969782550
408,2022-10-31,59400,2100,3.66,58100,59900,58000,18999514,1130000000000.0,355000000000000.0,5969782550
409,2022-10-28,57300,-2200,-3.7,58900,59200,57200,20924937,1210000000000.0,342000000000000.0,5969782550
410,2022-10-27,59500,100,0.17,59700,60100,58900,21756712,1300000000000.0,355000000000000.0,5969782550
411,2022-10-26,59400,1700,2.95,58000,59600,57700,20824967,1230000000000.0,355000000000000.0,5969782550
412,2022-10-25,57700,200,0.35,57000,58600,57000,17405678,1010000000000.0,344000000000000.0,5969782550
413,2022-10-24,57500,1600,2.86,57000,57500,56700,16944503,969000000000.0,343000000000000.0,5969782550
414,2022-10-21,55900,400,0.72,55100,56300,55100,11456060,640000000000.0,334000000000000.0,5969782550
415,2022-10-20,55500,-300,-0.54,55200,56000,55100,17107653,949000000000.0,331000000000000.0,5969782550
416,2022-10-19,55800,-700,-1.24,56700,56900,55700,12660652,711000000000.0,333000000000000.0,5969782550
417,2022-10-18,56500,-100,-0.18,56700,57100,55800,14820702,836000000000.0,337000000000000.0,5969782550
418,2022-10-17,56600,300,0.53,55800,57000,55700,13641878,770000000000.0,338000000000000.0,5969782550
419,2022-10-14,56300,1100,1.99,56200,56500,55800,12924326,727000000000.0,336000000000000.0,5969782550
420,2022-10-13,55200,-600,-1.08,55400,56100,55200,13784602,765000000000.0,330000000000000.0,5969782550
421,2022-10-12,55800,400,0.72,55700,57000,55200,18408910,1030000000000.0,333000000000000.0,5969782550
422,2022-10-11,55400,-800,-1.42,54400,55700,54000,21437877,1170000000000.0,331000000000000.0,5969782550
423,2022-10-07,56200,-100,-0.18,55900,56900,55200,16886813,949000000000.0,336000000000000.0,5969782550
424,2022-10-06,56300,300,0.54,56700,57300,56300,14944446,848000000000.0,336000000000000.0,5969782550
425,2022-10-05,56000,800,1.45,56900,57200,55400,22458970,1260000000000.0,334000000000000.0,5969782550
426,2022-10-04,55200,2100,3.95,55300,55400,54500,19148435,1060000000000.0,330000000000000.0,5969782550
427,2022-09-30,53100,500,0.95,52300,53600,51800,22503249,1190000000000.0,317000000000000.0,5969782550
428,2022-09-29,52600,-300,-0.57,53300,53700,52600,13882080,738000000000.0,314000000000000.0,5969782550
429,2022-09-28,52900,-1300,-2.4,53900,54400,52500,19991129,1060000000000.0,316000000000000.0,5969782550
430,2022-09-27,54200,300,0.56,53800,54200,53500,16631289,897000000000.0,324000000000000.0,5969782550
431,2022-09-26,53900,-600,-1.1,53700,54200,53600,15008449,807000000000.0,322000000000000.0,5969782550
432,2022-09-23,54500,100,0.18,54400,54900,54200,10555964,576000000000.0,325000000000000.0,5969782550
433,2022-09-22,54400,-900,-1.63,54600,54700,54300,12786510,696000000000.0,325000000000000.0,5969782550
434,2022-09-21,55300,-500,-0.9,55400,55500,55000,11863700,655000000000.0,330000000000000.0,5969782550
435,2022-09-20,55800,-600,-1.06,56400,57000,55800,14041465,788000000000.0,333000000000000.0,5969782550
436,2022-09-19,56400,200,0.36,56300,57000,56000,12278653,694000000000.0,337000000000000.0,5969782550
437,2022-09-16,56200,200,0.36,55600,56400,55500,13456503,752000000000.0,336000000000000.0,5969782550
438,2022-09-15,56000,-800,-1.41,57000,57100,56000,11664819,658000000000.0,334000000000000.0,5969782550
439,2022-09-14,56800,-1300,-2.24,56200,57200,56100,12524961,710000000000.0,339000000000000.0,5969782550
