,Date,Stock_Close,Stock_Sum,Stock_Ratio,Stock_Start,Stock_High,Stock_Low,Stock_Vol,Stock_Money,Stock_Market,label
2854,2014-11-12,24600.0,-20.0,-0.08,24620.0,24680.0,24380.0,181592.0,223000000000.0,181000000000000.0,0.0
2855,2014-11-13,24000.0,-600.0,-2.44,24560.0,24640.0,23980.0,230943.0,279000000000.0,177000000000000.0,0.0
2856,2014-11-14,23880.0,-120.0,-0.5,24020.0,24020.0,23600.0,212435.0,253000000000.0,176000000000000.0,1.0
2857,2014-11-17,24100.0,220.0,0.92,23800.0,24400.0,23640.0,193879.0,234000000000.0,177000000000000.0,1.0
2858,2014-11-18,24400.0,300.0,1.24,24400.0,24540.0,24300.0,215094.0,263000000000.0,180000000000000.0,0.0
2859,2014-11-19,24360.0,-40.0,-0.16,24760.0,24760.0,24240.0,250055.0,305000000000.0,179000000000000.0,0.0
2860,2014-11-20,24200.0,-160.0,-0.66,24120.0,24400.0,24120.0,200483.0,242000000000.0,178000000000000.0,1.0
2861,2014-11-21,24460.0,260.0,1.07,24380.0,24520.0,24340.0,246727.0,301000000000.0,180000000000000.0,0.0
2862,2014-11-24,24400.0,-60.0,-0.25,24940.0,24960.0,24200.0,205686.0,252000000000.0,180000000000000.0,0.0
2863,2014-11-25,23800.0,-600.0,-2.46,24480.0,24480.0,23800.0,356221.0,426000000000.0,175000000000000.0,1.0
2864,2014-11-26,24020.0,220.0,0.92,23800.0,24220.0,23640.0,245758.0,296000000000.0,177000000000000.0,1.0
2865,2014-11-28,25740.0,460.0,1.82,25900.0,25920.0,25480.0,196891.0,253000000000.0,190000000000000.0,1.0
2866,2014-12-01,25900.0,160.0,0.62,25880.0,25960.0,25740.0,257337.0,333000000000.0,191000000000000.0,0.0
2867,2014-12-02,25900.0,0.0,0.0,25900.0,25900.0,25320.0,184454.0,238000000000.0,191000000000000.0,1.0
2868,2014-12-03,25960.0,60.0,0.23,26000.0,26020.0,25900.0,194710.0,253000000000.0,191000000000000.0,1.0
2869,2014-12-04,26000.0,40.0,0.15,26040.0,26060.0,25960.0,177427.0,231000000000.0,191000000000000.0,1.0
2870,2014-12-05,26040.0,40.0,0.15,26280.0,26280.0,26000.0,112756.0,147000000000.0,192000000000000.0,1.0
2871,2014-12-08,26380.0,340.0,1.31,26060.0,26420.0,26040.0,158331.0,208000000000.0,194000000000000.0,1.0
2872,2014-12-09,26980.0,600.0,2.27,26380.0,27140.0,26380.0,271062.0,363000000000.0,199000000000000.0,0.0
2873,2014-12-10,26340.0,-640.0,-2.37,26920.0,26920.0,26340.0,319556.0,426000000000.0,194000000000000.0,0.0
2874,2014-12-11,26100.0,-240.0,-0.91,26340.0,26380.0,25880.0,409817.0,537000000000.0,192000000000000.0,0.0
2875,2014-12-12,25720.0,-380.0,-1.46,26060.0,26080.0,25480.0,287945.0,373000000000.0,189000000000000.0,0.0
2876,2014-12-15,25460.0,-260.0,-1.01,25600.0,25600.0,25200.0,286759.0,365000000000.0,188000000000000.0,1.0
2877,2014-12-16,25580.0,120.0,0.47,25400.0,25780.0,25360.0,257895.0,329000000000.0,188000000000000.0,0.0
2878,2014-12-17,25320.0,-260.0,-1.02,25580.0,25660.0,25060.0,261773.0,333000000000.0,186000000000000.0,0.0
2879,2014-12-18,25320.0,0.0,0.0,25320.0,25580.0,25040.0,236165.0,299000000000.0,186000000000000.0,1.0
2880,2014-12-19,26560.0,1240.0,4.9,25880.0,26560.0,25740.0,367130.0,483000000000.0,196000000000000.0,1.0
2881,2014-12-22,26900.0,340.0,1.28,26900.0,26940.0,26360.0,358877.0,479000000000.0,198000000000000.0,0.0
2882,2014-12-23,26780.0,-120.0,-0.45,26920.0,26980.0,26740.0,219527.0,295000000000.0,197000000000000.0,1.0
2883,2014-12-24,26860.0,80.0,0.3,26780.0,26860.0,26780.0,125140.0,168000000000.0,198000000000000.0,1.0
2884,2014-12-26,27040.0,180.0,0.67,26860.0,27100.0,26860.0,229762.0,310000000000.0,199000000000000.0,0.0
2885,2014-12-29,26580.0,-460.0,-1.7,26900.0,26940.0,26580.0,192749.0,259000000000.0,196000000000000.0,0.0
2886,2014-12-30,26540.0,-40.0,-0.15,26600.0,26700.0,26420.0,212982.0,283000000000.0,195000000000000.0,1.0
2887,2015-01-02,26600.0,60.0,0.23,26800.0,26800.0,26540.0,175499.0,231000000000.0,196000000000000.0,1.0
2888,2015-01-05,26660.0,60.0,0.23,26720.0,26720.0,26260.0,202790.0,269000000000.0,196000000000000.0,0.0
2889,2015-01-06,25900.0,-760.0,-2.85,26300.0,26340.0,25760.0,304710.0,397000000000.0,191000000000000.0,1.0
2890,2015-01-07,26140.0,240.0,0.93,25880.0,26220.0,25640.0,286455.0,372000000000.0,193000000000000.0,1.0
2891,2015-01-08,26280.0,140.0,0.54,26780.0,26780.0,26200.0,289552.0,377000000000.0,194000000000000.0,0.0
2892,2015-01-09,26280.0,0.0,0.0,26280.0,26440.0,26280.0,186248.0,245000000000.0,194000000000000.0,1.0
2893,2015-01-12,26320.0,40.0,0.15,26260.0,26380.0,26020.0,166508.0,219000000000.0,194000000000000.0,1.0
2894,2015-01-13,26780.0,460.0,1.75,26280.0,26800.0,26000.0,245868.0,325000000000.0,197000000000000.0,1.0
2895,2015-01-14,26900.0,120.0,0.45,26780.0,27100.0,26700.0,286645.0,385000000000.0,198000000000000.0,0.0
2896,2015-01-15,26680.0,-220.0,-0.82,26900.0,26980.0,26580.0,282078.0,378000000000.0,196000000000000.0,0.0
2897,2015-01-16,26320.0,-360.0,-1.35,26680.0,26680.0,26260.0,271370.0,360000000000.0,194000000000000.0,1.0
2898,2015-01-20,27440.0,580.0,2.16,27000.0,27440.0,26900.0,265561.0,361000000000.0,202000000000000.0,1.0
2899,2015-01-21,27900.0,460.0,1.68,27340.0,27900.0,27200.0,332253.0,459000000000.0,205000000000000.0,0.0
2900,2015-01-22,27560.0,-340.0,-1.22,27960.0,27980.0,27560.0,359154.0,499000000000.0,203000000000000.0,1.0
2901,2015-01-23,27720.0,160.0,0.58,28000.0,28000.0,27540.0,257175.0,357000000000.0,204000000000000.0,1.0
2902,2015-01-26,27780.0,60.0,0.22,27500.0,27900.0,27280.0,203070.0,281000000000.0,205000000000000.0,1.0
2903,2015-01-27,28000.0,220.0,0.79,27500.0,28000.0,27480.0,199144.0,278000000000.0,206000000000000.0,0.0
2904,2015-01-28,27560.0,-440.0,-1.57,27720.0,27800.0,27480.0,216630.0,299000000000.0,203000000000000.0,0.0
2905,2015-01-29,27200.0,-360.0,-1.31,27360.0,27900.0,27140.0,274045.0,376000000000.0,200000000000000.0,1.0
2906,2015-01-30,27300.0,100.0,0.37,27200.0,27540.0,27200.0,322200.0,441000000000.0,201000000000000.0,1.0
2907,2015-02-02,27360.0,60.0,0.22,27300.0,27540.0,27120.0,210420.0,287000000000.0,202000000000000.0,0.0
2908,2015-02-03,27320.0,-40.0,-0.15,27600.0,27600.0,27180.0,113088.0,155000000000.0,201000000000000.0,0.0
2909,2015-02-04,27180.0,-140.0,-0.51,27500.0,27620.0,27180.0,186578.0,256000000000.0,200000000000000.0,0.0
2910,2015-02-05,27160.0,-20.0,-0.07,27180.0,27380.0,26920.0,135408.0,183000000000.0,200000000000000.0,1.0
2911,2015-02-06,27440.0,280.0,1.03,26920.0,27480.0,26720.0,160101.0,218000000000.0,202000000000000.0,1.0
2912,2015-02-09,27900.0,460.0,1.68,27200.0,27980.0,27140.0,173870.0,241000000000.0,205000000000000.0,0.0
2913,2015-02-10,27560.0,-340.0,-1.22,28000.0,28000.0,27540.0,130387.0,181000000000.0,203000000000000.0,0.0
2914,2015-02-11,27100.0,-460.0,-1.67,27480.0,27480.0,27080.0,199476.0,271000000000.0,200000000000000.0,0.0
2915,2015-02-12,26880.0,-220.0,-0.81,26800.0,27160.0,26620.0,214964.0,288000000000.0,198000000000000.0,1.0
2916,2015-02-13,27220.0,340.0,1.26,27200.0,27220.0,26900.0,130458.0,177000000000.0,200000000000000.0,1.0
2917,2015-02-17,27540.0,60.0,0.22,27480.0,27540.0,27280.0,114900.0,158000000000.0,203000000000000.0,0.0
2918,2015-02-23,27340.0,-200.0,-0.73,27560.0,27800.0,27320.0,306036.0,422000000000.0,201000000000000.0,0.0
2919,2015-02-24,27340.0,0.0,0.0,27700.0,27780.0,27280.0,217265.0,299000000000.0,201000000000000.0,1.0
2920,2015-02-25,27580.0,240.0,0.88,27600.0,27700.0,27460.0,167485.0,231000000000.0,203000000000000.0,0.0
2921,2015-02-26,27500.0,-80.0,-0.29,27580.0,27600.0,27360.0,163583.0,225000000000.0,203000000000000.0,0.0
2922,2015-02-27,27140.0,-360.0,-1.31,27500.0,27520.0,27140.0,260188.0,355000000000.0,200000000000000.0,1.0
2923,2015-03-02,28460.0,1320.0,4.86,27500.0,28460.0,27340.0,436112.0,612000000000.0,210000000000000.0,0.0
2924,2015-03-03,28360.0,-100.0,-0.35,28700.0,28740.0,28120.0,274976.0,390000000000.0,209000000000000.0,1.0
2925,2015-03-04,28740.0,380.0,1.34,28220.0,28800.0,28200.0,232062.0,331000000000.0,212000000000000.0,0.0
2926,2015-03-05,28440.0,-300.0,-1.04,28780.0,28860.0,28340.0,192312.0,275000000000.0,209000000000000.0,1.0
2927,2015-03-06,28840.0,400.0,1.41,28280.0,28980.0,28120.0,234670.0,336000000000.0,212000000000000.0,0.0
2928,2015-03-09,28400.0,-440.0,-1.53,28800.0,28800.0,28400.0,156292.0,223000000000.0,209000000000000.0,1.0
2929,2015-03-10,28420.0,20.0,0.07,28680.0,28860.0,28400.0,208397.0,298000000000.0,209000000000000.0,1.0
2930,2015-03-11,29480.0,1060.0,3.73,28380.0,29580.0,28360.0,422173.0,613000000000.0,217000000000000.0,0.0
2931,2015-03-12,28940.0,-540.0,-1.83,29200.0,29460.0,28940.0,383064.0,558000000000.0,213000000000000.0,1.0
2932,2015-03-13,29140.0,200.0,0.69,29220.0,29580.0,29100.0,188262.0,276000000000.0,215000000000000.0,1.0
2933,2015-03-16,29400.0,260.0,0.89,29160.0,29740.0,29100.0,179491.0,265000000000.0,217000000000000.0,1.0
2934,2015-03-17,29940.0,540.0,1.84,29400.0,30000.0,29200.0,273223.0,408000000000.0,221000000000000.0,1.0
2935,2015-03-18,30060.0,120.0,0.4,29920.0,30120.0,29720.0,249287.0,374000000000.0,221000000000000.0,0.0
2936,2015-03-19,29400.0,-660.0,-2.2,30200.0,30200.0,29400.0,264516.0,394000000000.0,217000000000000.0,0.0
2937,2015-03-20,29280.0,-120.0,-0.41,29500.0,29600.0,29200.0,254099.0,373000000000.0,216000000000000.0,1.0
2938,2015-03-23,29340.0,60.0,0.2,29240.0,29480.0,29160.0,162458.0,238000000000.0,216000000000000.0,1.0
2939,2015-03-24,29520.0,180.0,0.61,29100.0,29560.0,29100.0,182263.0,268000000000.0,217000000000000.0,1.0
2940,2015-03-25,29700.0,180.0,0.61,29740.0,29760.0,29440.0,187381.0,277000000000.0,219000000000000.0,0.0
2941,2015-03-26,28420.0,-1280.0,-4.31,29000.0,29120.0,28420.0,420119.0,605000000000.0,209000000000000.0,0.0
2942,2015-03-27,28420.0,0.0,0.0,28300.0,28960.0,28300.0,321316.0,458000000000.0,209000000000000.0,1.0
2943,2015-03-30,28560.0,140.0,0.49,28500.0,28680.0,28240.0,179110.0,255000000000.0,210000000000000.0,1.0
2944,2015-03-31,28820.0,260.0,0.91,28980.0,29040.0,28600.0,196853.0,284000000000.0,212000000000000.0,0.0
2945,2015-04-01,28460.0,-360.0,-1.25,28740.0,28740.0,28400.0,145321.0,208000000000.0,210000000000000.0,1.0
2946,2015-04-02,28680.0,220.0,0.77,28680.0,28800.0,28460.0,138068.0,198000000000.0,211000000000000.0,1.0
2947,2015-04-06,29400.0,720.0,2.51,28860.0,29800.0,28700.0,211652.0,312000000000.0,217000000000000.0,0.0
2948,2015-04-07,29240.0,-160.0,-0.54,29560.0,29700.0,29240.0,190521.0,280000000000.0,215000000000000.0,1.0
2949,2015-04-08,29580.0,340.0,1.16,29400.0,29700.0,29200.0,155468.0,230000000000.0,218000000000000.0,1.0
2950,2015-04-09,29660.0,80.0,0.27,29400.0,29780.0,29400.0,182151.0,270000000000.0,218000000000000.0,1.0
2951,2015-04-10,29800.0,140.0,0.47,29600.0,29880.0,29560.0,199202.0,297000000000.0,219000000000000.0,0.0
2952,2015-04-13,29580.0,-220.0,-0.74,29580.0,29820.0,29360.0,205866.0,304000000000.0,218000000000000.0,0.0
2953,2015-04-14,29480.0,-100.0,-0.34,29700.0,29700.0,29300.0,188595.0,278000000000.0,217000000000000.0,0.0
2954,2015-04-15,28920.0,-560.0,-1.9,29200.0,29400.0,28540.0,271021.0,393000000000.0,213000000000000.0,1.0
2955,2015-04-16,29540.0,620.0,2.14,29240.0,29540.0,28940.0,215247.0,316000000000.0,218000000000000.0,0.0
2956,2015-04-17,29000.0,-540.0,-1.83,29540.0,29560.0,28940.0,203446.0,296000000000.0,214000000000000.0,0.0
2957,2015-04-20,28600.0,-400.0,-1.38,28920.0,28960.0,28460.0,247898.0,354000000000.0,211000000000000.0,1.0
2958,2015-04-21,28880.0,280.0,0.98,28420.0,28900.0,28400.0,237053.0,340000000000.0,213000000000000.0,1.0
2959,2015-04-22,29220.0,340.0,1.18,28880.0,29460.0,28720.0,253111.0,370000000000.0,215000000000000.0,0.0
2960,2015-04-23,29020.0,-200.0,-0.68,29400.0,29400.0,28800.0,184903.0,268000000000.0,214000000000000.0,0.0
2961,2015-04-24,28200.0,-820.0,-2.83,28980.0,29100.0,28000.0,381798.0,544000000000.0,208000000000000.0,0.0
2962,2015-04-27,27900.0,-300.0,-1.06,28200.0,28220.0,27500.0,330343.0,459000000000.0,205000000000000.0,0.0
2963,2015-04-28,27320.0,-580.0,-2.08,27800.0,28000.0,27180.0,313946.0,431000000000.0,201000000000000.0,1.0
2964,2015-04-29,27700.0,380.0,1.39,27340.0,27880.0,27280.0,217913.0,301000000000.0,204000000000000.0,1.0
2965,2015-04-30,28200.0,500.0,1.81,27700.0,28360.0,27580.0,367057.0,516000000000.0,208000000000000.0,0.0
2966,2015-05-04,28000.0,-200.0,-0.71,28140.0,28460.0,27940.0,165674.0,233000000000.0,206000000000000.0,0.0
2967,2015-05-06,27240.0,-760.0,-2.71,27800.0,27820.0,27120.0,265410.0,362000000000.0,201000000000000.0,1.0
2968,2015-05-07,27400.0,160.0,0.59,27240.0,27500.0,27080.0,205148.0,280000000000.0,202000000000000.0,0.0
2969,2015-05-08,26760.0,-640.0,-2.34,27320.0,27400.0,26760.0,189762.0,257000000000.0,197000000000000.0,0.0
2970,2015-05-11,26720.0,-40.0,-0.15,27200.0,27200.0,26720.0,192809.0,260000000000.0,197000000000000.0,0.0
2971,2015-05-12,26620.0,-100.0,-0.37,26900.0,27060.0,26480.0,212664.0,283000000000.0,196000000000000.0,1.0
2972,2015-05-13,26660.0,40.0,0.15,26980.0,26980.0,26520.0,197545.0,264000000000.0,196000000000000.0,1.0
2973,2015-05-14,26800.0,140.0,0.53,26820.0,26860.0,26560.0,169770.0,227000000000.0,197000000000000.0,0.0
2974,2015-05-15,26520.0,-280.0,-1.04,27100.0,27120.0,26420.0,178447.0,238000000000.0,195000000000000.0,0.0
2975,2015-05-18,26400.0,-120.0,-0.45,26700.0,26700.0,26180.0,192537.0,254000000000.0,194000000000000.0,1.0
2976,2015-05-19,26760.0,360.0,1.36,26420.0,27100.0,26140.0,173618.0,232000000000.0,197000000000000.0,1.0
2977,2015-05-20,27320.0,560.0,2.09,26980.0,27400.0,26820.0,205829.0,280000000000.0,201000000000000.0,0.0
2978,2015-05-21,27040.0,-280.0,-1.02,27420.0,27440.0,26880.0,144212.0,195000000000.0,199000000000000.0,0.0
2979,2015-05-22,27000.0,-40.0,-0.15,27060.0,27060.0,26700.0,163916.0,220000000000.0,199000000000000.0,1.0
2980,2015-05-26,27240.0,240.0,0.89,27320.0,27380.0,26720.0,200683.0,271000000000.0,201000000000000.0,0.0
2981,2015-05-27,26280.0,-960.0,-3.52,27200.0,27320.0,26260.0,345309.0,458000000000.0,194000000000000.0,0.0
2982,2015-05-28,26180.0,-100.0,-0.38,26340.0,26420.0,26020.0,300963.0,395000000000.0,193000000000000.0,0.0
2983,2015-05-29,26140.0,-40.0,-0.15,26400.0,26420.0,25940.0,347615.0,455000000000.0,193000000000000.0,0.0
2984,2015-06-01,25820.0,-320.0,-1.22,26000.0,26020.0,25760.0,218439.0,282000000000.0,190000000000000.0,1.0
2985,2015-06-02,26060.0,240.0,0.93,26000.0,26060.0,25760.0,175151.0,227000000000.0,192000000000000.0,0.0
2986,2015-06-03,25460.0,-600.0,-2.3,26060.0,26320.0,25300.0,235388.0,303000000000.0,188000000000000.0,1.0
2987,2015-06-04,26740.0,1280.0,5.03,26300.0,26820.0,26100.0,388239.0,515000000000.0,197000000000000.0,1.0
2988,2015-06-05,26820.0,80.0,0.3,26500.0,27100.0,26400.0,196563.0,264000000000.0,198000000000000.0,0.0
2989,2015-06-08,26280.0,-540.0,-2.01,26900.0,26940.0,26260.0,202379.0,267000000000.0,194000000000000.0,0.0
2990,2015-06-09,25640.0,-640.0,-2.44,26000.0,26200.0,25360.0,274705.0,353000000000.0,189000000000000.0,0.0
2991,2015-06-10,25240.0,-400.0,-1.56,25640.0,25880.0,25240.0,250034.0,318000000000.0,186000000000000.0,0.0
2992,2015-06-11,25140.0,-100.0,-0.4,25260.0,25480.0,25060.0,306281.0,386000000000.0,185000000000000.0,1.0
2993,2015-06-12,25540.0,400.0,1.59,25560.0,25740.0,25280.0,234830.0,299000000000.0,188000000000000.0,0.0
2994,2015-06-15,25400.0,-140.0,-0.55,25100.0,25480.0,25100.0,161356.0,203000000000.0,187000000000000.0,0.0
2995,2015-06-16,25100.0,-300.0,-1.18,25400.0,25480.0,24900.0,255352.0,320000000000.0,185000000000000.0,0.0
2996,2015-06-17,25080.0,-20.0,-0.08,25000.0,25320.0,24800.0,189046.0,237000000000.0,185000000000000.0,1.0
2997,2015-06-18,25300.0,220.0,0.88,25180.0,25580.0,25020.0,164952.0,209000000000.0,186000000000000.0,1.0
2998,2015-06-19,25320.0,20.0,0.08,25320.0,25560.0,25200.0,141895.0,180000000000.0,186000000000000.0,1.0
2999,2015-06-22,25620.0,300.0,1.18,25820.0,25920.0,25520.0,127418.0,164000000000.0,189000000000000.0,1.0
3000,2015-06-23,26420.0,800.0,3.12,26180.0,26560.0,25820.0,203180.0,267000000000.0,195000000000000.0,0.0
3001,2015-06-24,26040.0,-380.0,-1.44,26000.0,26220.0,25820.0,203960.0,265000000000.0,192000000000000.0,0.0
3002,2015-06-25,25380.0,-660.0,-2.53,25800.0,26060.0,25380.0,213916.0,274000000000.0,187000000000000.0,1.0
3003,2015-06-26,25560.0,180.0,0.71,25040.0,25800.0,25040.0,206950.0,264000000000.0,188000000000000.0,1.0
3004,2015-06-29,25620.0,60.0,0.23,25380.0,25700.0,25120.0,230399.0,293000000000.0,189000000000000.0,0.0
3005,2015-06-30,25360.0,-260.0,-1.01,25520.0,25700.0,25320.0,197407.0,251000000000.0,187000000000000.0,1.0
3006,2015-07-01,25900.0,540.0,2.13,25360.0,26040.0,25180.0,166498.0,214000000000.0,191000000000000.0,1.0
3007,2015-07-02,25980.0,80.0,0.31,25720.0,26080.0,25700.0,164460.0,213000000000.0,191000000000000.0,0.0
3008,2015-07-06,24600.0,-760.0,-3.0,25060.0,25200.0,24460.0,201999.0,251000000000.0,181000000000000.0,1.0
3009,2015-07-07,24800.0,200.0,0.81,24400.0,25180.0,24400.0,249565.0,310000000000.0,183000000000000.0,0.0
3010,2015-07-08,24780.0,-20.0,-0.08,24800.0,25020.0,24640.0,235619.0,292000000000.0,183000000000000.0,1.0
3011,2015-07-09,25300.0,520.0,2.1,24600.0,25300.0,24520.0,280610.0,350000000000.0,186000000000000.0,0.0
3012,2015-07-10,25180.0,-120.0,-0.47,25140.0,25320.0,24960.0,191468.0,241000000000.0,185000000000000.0,1.0
3013,2015-07-13,25320.0,140.0,0.56,25000.0,25440.0,24900.0,153441.0,194000000000.0,186000000000000.0,0.0
3014,2015-07-14,24500.0,-820.0,-3.24,25300.0,25400.0,24420.0,399794.0,493000000000.0,180000000000000.0,1.0
3015,2015-07-15,24700.0,200.0,0.82,24500.0,24760.0,24480.0,167413.0,206000000000.0,182000000000000.0,1.0
3016,2015-07-16,25640.0,940.0,3.81,24460.0,25740.0,24460.0,223469.0,281000000000.0,189000000000000.0,1.0
3017,2015-07-17,26100.0,460.0,1.79,26000.0,26220.0,25560.0,297233.0,386000000000.0,192000000000000.0,0.0
3018,2015-07-20,25500.0,-600.0,-2.3,25820.0,26080.0,25460.0,128928.0,165000000000.0,188000000000000.0,0.0
3019,2015-07-21,25260.0,-240.0,-0.94,25500.0,25540.0,24940.0,194055.0,244000000000.0,186000000000000.0,0.0
3020,2015-07-22,25060.0,-200.0,-0.79,24880.0,25200.0,24700.0,268323.0,334000000000.0,185000000000000.0,0.0
3021,2015-07-23,24680.0,-380.0,-1.52,24880.0,25060.0,24680.0,208965.0,259000000000.0,182000000000000.0,0.0
3022,2015-07-24,24580.0,-100.0,-0.41,24540.0,24760.0,24480.0,196584.0,241000000000.0,181000000000000.0,1.0
3023,2015-07-27,24600.0,20.0,0.08,24580.0,24940.0,24560.0,243040.0,300000000000.0,181000000000000.0,0.0
3024,2015-07-28,24600.0,0.0,0.0,24480.0,25020.0,24380.0,267627.0,331000000000.0,181000000000000.0,1.0
3025,2015-07-29,25260.0,660.0,2.68,25000.0,25500.0,24620.0,274689.0,346000000000.0,186000000000000.0,0.0
3026,2015-07-30,24300.0,-960.0,-3.8,25160.0,25200.0,24300.0,308392.0,378000000000.0,179000000000000.0,0.0
3027,2015-07-31,23700.0,-600.0,-2.47,24400.0,24440.0,23500.0,391589.0,466000000000.0,175000000000000.0,0.0
3028,2015-08-03,23500.0,-200.0,-0.84,23680.0,23680.0,23320.0,196891.0,231000000000.0,173000000000000.0,1.0
3029,2015-08-04,23640.0,140.0,0.6,23500.0,23740.0,23400.0,256887.0,303000000000.0,174000000000000.0,0.0
3030,2015-08-05,23180.0,-460.0,-1.95,23640.0,23640.0,23160.0,256050.0,299000000000.0,171000000000000.0,0.0
3031,2015-08-06,22300.0,-880.0,-3.8,23100.0,23120.0,22300.0,403981.0,455000000000.0,164000000000000.0,1.0
3032,2015-08-07,22720.0,420.0,1.88,22400.0,22740.0,22300.0,275742.0,311000000000.0,167000000000000.0,1.0
3033,2015-08-10,22820.0,100.0,0.44,22800.0,22840.0,22600.0,114450.0,130000000000.0,168000000000000.0,1.0
3034,2015-08-11,23140.0,320.0,1.4,23020.0,23580.0,22960.0,233286.0,271000000000.0,170000000000000.0,0.0
3035,2015-08-12,23080.0,-60.0,-0.26,23000.0,23280.0,22800.0,223080.0,257000000000.0,170000000000000.0,0.0
3036,2015-08-13,22800.0,-280.0,-1.21,23060.0,23060.0,22760.0,150411.0,172000000000.0,168000000000000.0,0.0
3037,2015-08-17,22080.0,-720.0,-3.16,22800.0,22820.0,22080.0,227217.0,253000000000.0,163000000000000.0,1.0
3038,2015-08-18,22620.0,540.0,2.45,22360.0,22820.0,22340.0,231672.0,261000000000.0,167000000000000.0,1.0
3039,2015-08-19,23080.0,460.0,2.03,23380.0,23520.0,22820.0,401415.0,466000000000.0,170000000000000.0,0.0
3040,2015-08-20,22780.0,-300.0,-1.3,23260.0,23420.0,22600.0,216119.0,249000000000.0,168000000000000.0,0.0
3041,2015-08-21,22020.0,-760.0,-3.34,21980.0,22560.0,21920.0,408851.0,453000000000.0,162000000000000.0,0.0
3042,2015-08-24,21580.0,-440.0,-2.0,21760.0,22300.0,20660.0,448592.0,482000000000.0,159000000000000.0,0.0
3043,2015-08-25,21580.0,0.0,0.0,21580.0,22140.0,21340.0,392519.0,427000000000.0,159000000000000.0,0.0
3044,2015-08-26,21340.0,-240.0,-1.11,21360.0,21480.0,21000.0,558952.0,594000000000.0,157000000000000.0,0.0
